Order ID,Date,Customer ID,Company Name,Sales Person,Region,Item,Price,Quantity,Revenue,,,,,,,,,,
1721,13-07-2019,6,Company F,Laura Larsen,California,Item 2,199,1,199,,,,,,,,,,
1722,14-07-2019,16,Company P,Andrew James,Arizona,Item 2,199,8,1592,,,,,,,,,,
1723,14-07-2019,10,Company J,Laura Larsen,California,Item 2,199,2,398,,,,,,,,,,
1724,14-07-2019,20,Company T,Oscar Knox,Arizona,Item 4,159,1,159,,,,,,,,,,
1725,14-07-2019,4,Company D,Anna Weber,Texas,Item 5,289,8,2312,,,,,,,,,,
1726,14-07-2019,10,Company J,Laura Larsen,California,Item 1,399,9,3591,,,,,,,,,,
1727,14-07-2019,4,Company D,Anna Weber,Texas,Item 2,199,3,597,,,,,,,,,,
1728,15-07-2019,16,Company P,Oscar Knox,Arizona,Item 4,159,3,477,,,,,,,,,,
1729,15-07-2019,2,Company B,Anna Weber,Texas,Item 4,159,4,636,,,,,,,,,,
1730,15-07-2019,18,Company R,Andrew James,Arizona,Item 1,399,5,1995,,,,,,,,,,
1731,16-07-2019,9,Company I,Laura Larsen,California,Item 1,399,0,0,,,,,,,,,,
1732,17-07-2019,4,Company D,Anna Weber,Texas,Item 1,399,8,3192,,,,,,,,,,
1733,17-07-2019,5,Company E,Anna Weber,Texas,Item 4,159,9,1431,,,,,,,,,,
1734,18-07-2019,5,Company E,Anna Weber,Texas,Item 1,399,2,798,,,,,,,,,,
1735,18-07-2019,12,Company L,Anne Lee,New Mexico,Item 1,399,7,2793,,,,,,,,,,
1736,18-07-2019,7,Company G,Laura Larsen,California,Item 5,289,7,2023,,,,,,,,,,
1737,18-07-2019,1,Company A,Ben Wallace,Texas,Item 3,69,3,207,,,,,,,,,,
1738,19-07-2019,18,Company R,Andrew James,Arizona,Item 4,159,6,954,,,,,,,,,,
1739,20-07-2019,3,Company C,Ben Wallace,Texas,Item 3,69,3,207,,,,,,,,,,
1740,20-07-2019,2,Company B,Anna Weber,Texas,Item 2,199,4,796,,,,,,,,,,
1741,20-07-2019,17,Company Q,Oscar Knox,Arizona,Item 5,289,2,578,,,,,,,,,,
1742,21-07-2019,14,Company N,Anne Lee,New Mexico,Item 5,289,9,2601,,,,,,,,,,
1743,21-07-2019,19,Company S,Andrew James,Arizona,Item 3,69,2,138,,,,,,,,,,
1744,21-07-2019,9,Company I,Kim Fishman,California,Item 3,69,4,276,,,,,,,,,,
1745,21-07-2019,9,Company I,Laura Larsen,California,Item 2,199,5,995,,,,,,,,,,
1746,22-07-2019,9,Company I,Laura Larsen,California,Item 3,69,4,276,,,,,,,,,,
1747,22-07-2019,6,Company F,Laura Larsen,California,Item 2,199,0,0,,,,,,,,,,
1748,22-07-2019,11,Company K,Anne Lee,New Mexico,Item 3,69,0,0,,,,,,,,,,
1749,23-07-2019,2,Company B,Ben Wallace,Texas,Item 1,399,9,3591,,,,,,,,,,
1750,24-07-2019,19,Company S,Andrew James,Arizona,Item 3,69,1,69,,,,,,,,,,
1751,25-07-2019,15,Company O,Michael Fox,New Mexico,Item 3,69,4,276,,,,,,,,,,
1752,25-07-2019,6,Company F,Kim Fishman,California,Item 5,289,7,2023,,,,,,,,,,
1753,25-07-2019,12,Company L,Anne Lee,New Mexico,Item 3,69,8,552,,,,,,,,,,
1754,25-07-2019,2,Company B,Ben Wallace,Texas,Item 3,69,9,621,,,,,,,,,,
1755,25-07-2019,15,Company O,Anne Lee,New Mexico,Item 5,289,4,1156,,,,,,,,,,
1756,25-07-2019,2,Company B,Anna Weber,Texas,Item 1,399,9,3591,,,,,,,,,,
1757,25-07-2019,4,Company D,Anna Weber,Texas,Item 5,289,2,578,,,,,,,,,,
1758,25-07-2019,5,Company E,Ben Wallace,Texas,Item 3,69,9,621,,,,,,,,,,
1759,26-07-2019,18,Company R,Andrew James,Arizona,Item 4,159,5,795,,,,,,,,,,
1760,27-07-2019,18,Company R,Oscar Knox,Arizona,Item 2,199,0,0,,,,,,,,,,
1761,28-07-2019,11,Company K,Michael Fox,New Mexico,Item 2,199,4,796,,,,,,,,,,
1762,28-07-2019,19,Company S,Oscar Knox,Arizona,Item 3,69,8,552,,,,,,,,,,
1763,29-07-2019,2,Company B,Anna Weber,Texas,Item 2,199,7,1393,,,,,,,,,,
1764,29-07-2019,9,Company I,Kim Fishman,California,Item 3,69,2,138,,,,,,,,,,
1765,30-07-2019,9,Company I,Laura Larsen,California,Item 2,199,3,597,,,,,,,,,,
1766,31-07-2019,13,Company M,Michael Fox,New Mexico,Item 1,399,8,3192,,,,,,,,,,
1767,31-07-2019,6,Company F,Kim Fishman,California,Item 1,399,9,3591,,,,,,,,,,
1768,01-08-2019,15,Company O,Anne Lee,New Mexico,Item 4,159,1,159,,,,,,,,,,
1769,02-08-2019,6,Company F,Laura Larsen,California,Item 1,399,2,798,,,,,,,,,,
1770,03-08-2019,1,Company A,Ben Wallace,Texas,Item 4,159,8,1272,,,,,,,,,,
1771,03-08-2019,4,Company D,Anna Weber,Texas,Item 2,199,7,1393,,,,,,,,,,
1772,04-08-2019,18,Company R,Andrew James,Arizona,Item 2,199,8,1592,,,,,,,,,,
1773,04-08-2019,5,Company E,Anna Weber,Texas,Item 2,199,2,398,,,,,,,,,,
1774,04-08-2019,8,Company H,Laura Larsen,California,Item 2,199,1,199,,,,,,,,,,
1775,04-08-2019,7,Company G,Laura Larsen,California,Item 3,69,9,621,,,,,,,,,,
1776,05-08-2019,2,Company B,Anna Weber,Texas,Item 5,289,8,2312,,,,,,,,,,
1777,06-08-2019,7,Company G,Kim Fishman,California,Item 1,399,6,2394,,,,,,,,,,
1778,07-08-2019,2,Company B,Anna Weber,Texas,Item 4,159,6,954,,,,,,,,,,
1779,07-08-2019,10,Company J,Kim Fishman,California,Item 4,159,3,477,,,,,,,,,,
1780,07-08-2019,18,Company R,Andrew James,Arizona,Item 5,289,0,0,,,,,,,,,,
1781,07-08-2019,19,Company S,Oscar Knox,Arizona,Item 5,289,8,2312,,,,,,,,,,
1782,08-08-2019,13,Company M,Michael Fox,New Mexico,Item 2,199,3,597,,,,,,,,,,
1783,08-08-2019,5,Company E,Anna Weber,Texas,Item 1,399,1,399,,,,,,,,,,
1784,08-08-2019,14,Company N,Michael Fox,New Mexico,Item 4,159,1,159,,,,,,,,,,
1785,08-08-2019,9,Company I,Laura Larsen,California,Item 3,69,0,0,,,,,,,,,,
1786,08-08-2019,15,Company O,Michael Fox,New Mexico,Item 1,399,2,798,,,,,,,,,,
1787,09-08-2019,15,Company O,Anne Lee,New Mexico,Item 5,289,8,2312,,,,,,,,,,
1788,09-08-2019,11,Company K,Anne Lee,New Mexico,Item 1,399,5,1995,,,,,,,,,,
1789,10-08-2019,4,Company D,Ben Wallace,Texas,Item 2,199,9,1791,,,,,,,,,,
1790,10-08-2019,14,Company N,Anne Lee,New Mexico,Item 4,159,8,1272,,,,,,,,,,
1791,11-08-2019,17,Company Q,Oscar Knox,Arizona,Item 1,399,8,3192,,,,,,,,,,
1792,11-08-2019,3,Company C,Anna Weber,Texas,Item 1,399,2,798,,,,,,,,,,
1793,11-08-2019,17,Company Q,Andrew James,Arizona,Item 3,69,0,0,,,,,,,,,,
1794,11-08-2019,2,Company B,Ben Wallace,Texas,Item 3,69,9,621,,,,,,,,,,
1795,11-08-2019,7,Company G,Laura Larsen,California,Item 3,69,5,345,,,,,,,,,,
1796,12-08-2019,2,Company B,Ben Wallace,Texas,Item 5,289,5,1445,,,,,,,,,,
1797,12-08-2019,10,Company J,Kim Fishman,California,Item 2,199,2,398,,,,,,,,,,
1798,12-08-2019,13,Company M,Anne Lee,New Mexico,Item 5,289,4,1156,,,,,,,,,,
1799,12-08-2019,15,Company O,Michael Fox,New Mexico,Item 1,399,4,1596,,,,,,,,,,
1800,12-08-2019,9,Company I,Kim Fishman,California,Item 2,199,8,1592,,,,,,,,,,
1801,12-08-2019,17,Company Q,Andrew James,Arizona,Item 1,399,1,399,,,,,,,,,,
1802,12-08-2019,6,Company F,Laura Larsen,California,Item 2,199,6,1194,,,,,,,,,,
1803,12-08-2019,18,Company R,Oscar Knox,Arizona,Item 1,399,5,1995,,,,,,,,,,
1804,12-08-2019,8,Company H,Laura Larsen,California,Item 2,199,6,1194,,,,,,,,,,
1805,12-08-2019,13,Company M,Anne Lee,New Mexico,Item 4,159,3,477,,,,,,,,,,
1806,12-08-2019,17,Company Q,Andrew James,Arizona,Item 3,69,7,483,,,,,,,,,,
1807,12-08-2019,4,Company D,Ben Wallace,Texas,Item 3,69,3,207,,,,,,,,,,
1808,13-08-2019,9,Company I,Laura Larsen,California,Item 2,199,3,597,,,,,,,,,,
1809,14-08-2019,8,Company H,Kim Fishman,California,Item 3,69,5,345,,,,,,,,,,
1810,14-08-2019,3,Company C,Ben Wallace,Texas,Item 5,289,3,867,,,,,,,,,,
1811,15-08-2019,15,Company O,Anne Lee,New Mexico,Item 3,69,4,276,,,,,,,,,,
1812,15-08-2019,11,Company K,Anne Lee,New Mexico,Item 3,69,8,552,,,,,,,,,,
1813,15-08-2019,6,Company F,Kim Fishman,California,Item 4,159,6,954,,,,,,,,,,
1814,15-08-2019,9,Company I,Kim Fishman,California,Item 4,159,6,954,,,,,,,,,,
1815,16-08-2019,5,Company E,Ben Wallace,Texas,Item 2,199,2,398,,,,,,,,,,
1816,17-08-2019,10,Company J,Kim Fishman,California,Item 4,159,9,1431,,,,,,,,,,
1817,17-08-2019,8,Company H,Laura Larsen,California,Item 3,69,8,552,,,,,,,,,,
1818,17-08-2019,5,Company E,Anna Weber,Texas,Item 2,199,4,796,,,,,,,,,,
1819,17-08-2019,9,Company I,Kim Fishman,California,Item 2,199,9,1791,,,,,,,,,,
1820,17-08-2019,2,Company B,Anna Weber,Texas,Item 3,69,9,621,,,,,,,,,,
1821,17-08-2019,7,Company G,Laura Larsen,California,Item 2,199,6,1194,,,,,,,,,,
1822,18-08-2019,17,Company Q,Oscar Knox,Arizona,Item 5,289,7,2023,,,,,,,,,,
1823,18-08-2019,9,Company I,Kim Fishman,California,Item 2,199,3,597,,,,,,,,,,
1824,18-08-2019,15,Company O,Michael Fox,New Mexico,Item 4,159,3,477,,,,,,,,,,
1825,19-08-2019,11,Company K,Michael Fox,New Mexico,Item 2,199,5,995,,,,,,,,,,
1826,19-08-2019,18,Company R,Andrew James,Arizona,Item 5,289,4,1156,,,,,,,,,,
1827,19-08-2019,2,Company B,Anna Weber,Texas,Item 5,289,2,578,,,,,,,,,,
1828,19-08-2019,18,Company R,Andrew James,Arizona,Item 3,69,6,414,,,,,,,,,,
1829,19-08-2019,13,Company M,Anne Lee,New Mexico,Item 3,69,4,276,,,,,,,,,,
1830,20-08-2019,5,Company E,Anna Weber,Texas,Item 5,289,2,578,,,,,,,,,,
1831,21-08-2019,8,Company H,Kim Fishman,California,Item 2,199,3,597,,,,,,,,,,
1832,21-08-2019,14,Company N,Anne Lee,New Mexico,Item 4,159,1,159,,,,,,,,,,
1833,21-08-2019,8,Company H,Laura Larsen,California,Item 3,69,5,345,,,,,,,,,,
1834,21-08-2019,5,Company E,Ben Wallace,Texas,Item 2,199,7,1393,,,,,,,,,,
1835,21-08-2019,5,Company E,Ben Wallace,Texas,Item 5,289,3,867,,,,,,,,,,
1836,21-08-2019,9,Company I,Laura Larsen,California,Item 2,199,5,995,,,,,,,,,,
1837,22-08-2019,6,Company F,Kim Fishman,California,Item 3,69,3,207,,,,,,,,,,
1838,22-08-2019,20,Company T,Andrew James,Arizona,Item 1,399,9,3591,,,,,,,,,,
1839,22-08-2019,19,Company S,Oscar Knox,Arizona,Item 5,289,5,1445,,,,,,,,,,
1840,22-08-2019,17,Company Q,Andrew James,Arizona,Item 2,199,5,995,,,,,,,,,,
1841,22-08-2019,3,Company C,Ben Wallace,Texas,Item 2,199,4,796,,,,,,,,,,
1842,22-08-2019,2,Company B,Anna Weber,Texas,Item 4,159,3,477,,,,,,,,,,
1843,22-08-2019,20,Company T,Oscar Knox,Arizona,Item 2,199,1,199,,,,,,,,,,
1844,22-08-2019,5,Company E,Anna Weber,Texas,Item 2,199,4,796,,,,,,,,,,
1845,22-08-2019,5,Company E,Ben Wallace,Texas,Item 4,159,2,318,,,,,,,,,,
1846,23-08-2019,7,Company G,Kim Fishman,California,Item 4,159,1,159,,,,,,,,,,
1847,23-08-2019,2,Company B,Anna Weber,Texas,Item 4,159,6,954,,,,,,,,,,
1848,24-08-2019,1,Company A,Ben Wallace,Texas,Item 3,69,5,345,,,,,,,,,,
1849,24-08-2019,4,Company D,Anna Weber,Texas,Item 1,399,7,2793,,,,,,,,,,
1850,25-08-2019,4,Company D,Ben Wallace,Texas,Item 4,159,1,159,,,,,,,,,,
1851,26-08-2019,14,Company N,Anne Lee,New Mexico,Item 3,69,2,138,,,,,,,,,,
1852,27-08-2019,11,Company K,Michael Fox,New Mexico,Item 3,69,9,621,,,,,,,,,,
1853,28-08-2019,16,Company P,Andrew James,Arizona,Item 3,69,2,138,,,,,,,,,,
1854,29-08-2019,16,Company P,Oscar Knox,Arizona,Item 4,159,8,1272,,,,,,,,,,
1855,29-08-2019,4,Company D,Ben Wallace,Texas,Item 4,159,0,0,,,,,,,,,,
1856,30-08-2019,19,Company S,Andrew James,Arizona,Item 4,159,7,1113,,,,,,,,,,
1857,30-08-2019,7,Company G,Laura Larsen,California,Item 2,199,1,199,,,,,,,,,,
1858,30-08-2019,17,Company Q,Andrew James,Arizona,Item 1,399,1,399,,,,,,,,,,
1859,30-08-2019,6,Company F,Kim Fishman,California,Item 3,69,0,0,,,,,,,,,,
1860,30-08-2019,14,Company N,Anne Lee,New Mexico,Item 1,399,4,1596,,,,,,,,,,
1861,30-08-2019,20,Company T,Oscar Knox,Arizona,Item 1,399,8,3192,,,,,,,,,,
1862,30-08-2019,10,Company J,Kim Fishman,California,Item 5,289,3,867,,,,,,,,,,
1863,31-08-2019,11,Company K,Michael Fox,New Mexico,Item 1,399,5,1995,,,,,,,,,,
1864,01-09-2019,16,Company P,Oscar Knox,Arizona,Item 5,289,3,867,,,,,,,,,,
1865,01-09-2019,11,Company K,Anne Lee,New Mexico,Item 1,399,4,1596,,,,,,,,,,
1866,01-09-2019,7,Company G,Laura Larsen,California,Item 3,69,6,414,,,,,,,,,,
1867,02-09-2019,3,Company C,Anna Weber,Texas,Item 5,289,6,1734,,,,,,,,,,
1868,02-09-2019,15,Company O,Michael Fox,New Mexico,Item 2,199,5,995,,,,,,,,,,
1869,03-09-2019,7,Company G,Kim Fishman,California,Item 1,399,1,399,,,,,,,,,,
1870,04-09-2019,19,Company S,Andrew James,Arizona,Item 1,399,9,3591,,,,,,,,,,
1871,04-09-2019,20,Company T,Oscar Knox,Arizona,Item 4,159,4,636,,,,,,,,,,
1872,05-09-2019,10,Company J,Laura Larsen,California,Item 3,69,7,483,,,,,,,,,,
1873,05-09-2019,8,Company H,Laura Larsen,California,Item 2,199,6,1194,,,,,,,,,,
1874,06-09-2019,9,Company I,Kim Fishman,California,Item 5,289,2,578,,,,,,,,,,
1875,06-09-2019,3,Company C,Ben Wallace,Texas,Item 4,159,9,1431,,,,,,,,,,
1876,06-09-2019,16,Company P,Oscar Knox,Arizona,Item 2,199,8,1592,,,,,,,,,,
1877,06-09-2019,1,Company A,Anna Weber,Texas,Item 1,399,3,1197,,,,,,,,,,
1878,06-09-2019,9,Company I,Kim Fishman,California,Item 3,69,1,69,,,,,,,,,,
1879,06-09-2019,4,Company D,Ben Wallace,Texas,Item 1,399,4,1596,,,,,,,,,,
1880,06-09-2019,11,Company K,Michael Fox,New Mexico,Item 4,159,3,477,,,,,,,,,,
1881,07-09-2019,9,Company I,Kim Fishman,California,Item 3,69,8,552,,,,,,,,,,
1882,07-09-2019,2,Company B,Anna Weber,Texas,Item 2,199,1,199,,,,,,,,,,
1883,08-09-2019,8,Company H,Laura Larsen,California,Item 3,69,4,276,,,,,,,,,,
1884,08-09-2019,13,Company M,Michael Fox,New Mexico,Item 1,399,4,1596,,,,,,,,,,
1885,08-09-2019,14,Company N,Anne Lee,New Mexico,Item 2,199,3,597,,,,,,,,,,
1886,08-09-2019,10,Company J,Laura Larsen,California,Item 5,289,2,578,,,,,,,,,,
1887,08-09-2019,8,Company H,Laura Larsen,California,Item 1,399,1,399,,,,,,,,,,
1888,08-09-2019,3,Company C,Anna Weber,Texas,Item 3,69,7,483,,,,,,,,,,
1889,09-09-2019,18,Company R,Oscar Knox,Arizona,Item 3,69,3,207,,,,,,,,,,
1890,10-09-2019,10,Company J,Laura Larsen,California,Item 2,199,5,995,,,,,,,,,,
1891,10-09-2019,17,Company Q,Andrew James,Arizona,Item 4,159,7,1113,,,,,,,,,,
1892,11-09-2019,5,Company E,Anna Weber,Texas,Item 1,399,9,3591,,,,,,,,,,
1893,11-09-2019,15,Company O,Anne Lee,New Mexico,Item 2,199,1,199,,,,,,,,,,
1894,12-09-2019,8,Company H,Laura Larsen,California,Item 4,159,0,0,,,,,,,,,,
1895,12-09-2019,15,Company O,Anne Lee,New Mexico,Item 1,399,1,399,,,,,,,,,,
1896,12-09-2019,20,Company T,Andrew James,Arizona,Item 5,289,0,0,,,,,,,,,,
1897,12-09-2019,1,Company A,Anna Weber,Texas,Item 4,159,3,477,,,,,,,,,,
1898,13-09-2019,3,Company C,Ben Wallace,Texas,Item 2,199,1,199,,,,,,,,,,
1899,14-09-2019,9,Company I,Laura Larsen,California,Item 2,199,0,0,,,,,,,,,,
1900,15-09-2019,2,Company B,Anna Weber,Texas,Item 2,199,6,1194,,,,,,,,,,
1901,16-09-2019,18,Company R,Andrew James,Arizona,Item 1,399,3,1197,,,,,,,,,,
1902,16-09-2019,14,Company N,Michael Fox,New Mexico,Item 1,399,8,3192,,,,,,,,,,
1903,16-09-2019,15,Company O,Anne Lee,New Mexico,Item 1,399,0,0,,,,,,,,,,
1904,17-09-2019,15,Company O,Anne Lee,New Mexico,Item 1,399,2,798,,,,,,,,,,
1905,17-09-2019,14,Company N,Anne Lee,New Mexico,Item 3,69,5,345,,,,,,,,,,
1906,17-09-2019,16,Company P,Andrew James,Arizona,Item 3,69,8,552,,,,,,,,,,
1907,17-09-2019,1,Company A,Anna Weber,Texas,Item 3,69,2,138,,,,,,,,,,
1908,18-09-2019,20,Company T,Andrew James,Arizona,Item 2,199,7,1393,,,,,,,,,,
1909,18-09-2019,15,Company O,Anne Lee,New Mexico,Item 3,69,8,552,,,,,,,,,,
1910,18-09-2019,14,Company N,Michael Fox,New Mexico,Item 4,159,7,1113,,,,,,,,,,
1911,18-09-2019,1,Company A,Ben Wallace,Texas,Item 1,399,6,2394,,,,,,,,,,
1912,19-09-2019,6,Company F,Kim Fishman,California,Item 5,289,7,2023,,,,,,,,,,
1913,19-09-2019,16,Company P,Oscar Knox,Arizona,Item 3,69,5,345,,,,,,,,,,
1914,19-09-2019,9,Company I,Laura Larsen,California,Item 3,69,0,0,,,,,,,,,,
1915,19-09-2019,11,Company K,Michael Fox,New Mexico,Item 2,199,9,1791,,,,,,,,,,
1916,20-09-2019,5,Company E,Anna Weber,Texas,Item 1,399,4,1596,,,,,,,,,,
1917,20-09-2019,4,Company D,Anna Weber,Texas,Item 5,289,8,2312,,,,,,,,,,
1918,20-09-2019,1,Company A,Anna Weber,Texas,Item 1,399,1,399,,,,,,,,,,
1919,20-09-2019,11,Company K,Anne Lee,New Mexico,Item 2,199,4,796,,,,,,,,,,
1920,20-09-2019,10,Company J,Laura Larsen,California,Item 4,159,9,1431,,,,,,,,,,
1921,20-09-2019,17,Company Q,Oscar Knox,Arizona,Item 1,399,1,399,,,,,,,,,,
1922,20-09-2019,8,Company H,Kim Fishman,California,Item 1,399,3,1197,,,,,,,,,,
1923,20-09-2019,12,Company L,Anne Lee,New Mexico,Item 4,159,8,1272,,,,,,,,,,
1924,20-09-2019,6,Company F,Kim Fishman,California,Item 2,199,0,0,,,,,,,,,,
1925,21-09-2019,19,Company S,Oscar Knox,Arizona,Item 5,289,1,289,,,,,,,,,,
1926,22-09-2019,1,Company A,Anna Weber,Texas,Item 2,199,3,597,,,,,,,,,,
1927,22-09-2019,6,Company F,Laura Larsen,California,Item 5,289,2,578,,,,,,,,,,
1928,22-09-2019,13,Company M,Anne Lee,New Mexico,Item 1,399,6,2394,,,,,,,,,,
1929,22-09-2019,9,Company I,Laura Larsen,California,Item 2,199,3,597,,,,,,,,,,
1930,23-09-2019,4,Company D,Anna Weber,Texas,Item 1,399,7,2793,,,,,,,,,,
1931,23-09-2019,2,Company B,Anna Weber,Texas,Item 1,399,0,0,,,,,,,,,,
1932,24-09-2019,7,Company G,Kim Fishman,California,Item 4,159,5,795,,,,,,,,,,
1933,24-09-2019,2,Company B,Ben Wallace,Texas,Item 4,159,7,1113,,,,,,,,,,
1934,25-09-2019,6,Company F,Laura Larsen,California,Item 5,289,8,2312,,,,,,,,,,
1935,25-09-2019,12,Company L,Michael Fox,New Mexico,Item 5,289,5,1445,,,,,,,,,,
1936,26-09-2019,17,Company Q,Andrew James,Arizona,Item 5,289,6,1734,,,,,,,,,,
1937,27-09-2019,15,Company O,Michael Fox,New Mexico,Item 5,289,2,578,,,,,,,,,,
1938,27-09-2019,13,Company M,Anne Lee,New Mexico,Item 5,289,5,1445,,,,,,,,,,
1939,27-09-2019,13,Company M,Anne Lee,New Mexico,Item 1,399,6,2394,,,,,,,,,,
1940,28-09-2019,12,Company L,Michael Fox,New Mexico,Item 4,159,1,159,,,,,,,,,,
1941,28-09-2019,11,Company K,Anne Lee,New Mexico,Item 3,69,3,207,,,,,,,,,,
1942,28-09-2019,4,Company D,Anna Weber,Texas,Item 2,199,0,0,,,,,,,,,,
1943,29-09-2019,18,Company R,Oscar Knox,Arizona,Item 3,69,3,207,,,,,,,,,,
1944,29-09-2019,12,Company L,Anne Lee,New Mexico,Item 2,199,2,398,,,,,,,,,,
1945,29-09-2019,19,Company S,Oscar Knox,Arizona,Item 5,289,0,0,,,,,,,,,,
1946,29-09-2019,16,Company P,Andrew James,Arizona,Item 2,199,4,796,,,,,,,,,,
1947,29-09-2019,19,Company S,Andrew James,Arizona,Item 2,199,2,398,,,,,,,,,,
1948,29-09-2019,1,Company A,Anna Weber,Texas,Item 5,289,8,2312,,,,,,,,,,
1949,29-09-2019,9,Company I,Kim Fishman,California,Item 1,399,4,1596,,,,,,,,,,
1950,30-09-2019,9,Company I,Laura Larsen,California,Item 3,69,7,483,,,,,,,,,,
1951,01-10-2019,20,Company T,Oscar Knox,Arizona,Item 4,159,1,159,,,,,,,,,,
1952,01-10-2019,8,Company H,Kim Fishman,California,Item 5,289,5,1445,,,,,,,,,,
1953,01-10-2019,18,Company R,Andrew James,Arizona,Item 3,69,0,0,,,,,,,,,,
1954,01-10-2019,2,Company B,Anna Weber,Texas,Item 1,399,2,798,,,,,,,,,,
1955,02-10-2019,10,Company J,Kim Fishman,California,Item 2,199,7,1393,,,,,,,,,,
1956,02-10-2019,13,Company M,Anne Lee,New Mexico,Item 4,159,5,795,,,,,,,,,,
1957,02-10-2019,17,Company Q,Oscar Knox,Arizona,Item 5,289,6,1734,,,,,,,,,,
1958,03-10-2019,8,Company H,Laura Larsen,California,Item 1,399,3,1197,,,,,,,,,,
1959,03-10-2019,12,Company L,Michael Fox,New Mexico,Item 3,69,7,483,,,,,,,,,,
1960,04-10-2019,19,Company S,Andrew James,Arizona,Item 4,159,3,477,,,,,,,,,,
1961,04-10-2019,9,Company I,Kim Fishman,California,Item 5,289,8,2312,,,,,,,,,,
1962,04-10-2019,20,Company T,Oscar Knox,Arizona,Item 1,399,3,1197,,,,,,,,,,
1963,05-10-2019,20,Company T,Andrew James,Arizona,Item 5,289,1,289,,,,,,,,,,
1964,05-10-2019,4,Company D,Anna Weber,Texas,Item 5,289,3,867,,,,,,,,,,
1965,05-10-2019,4,Company D,Ben Wallace,Texas,Item 2,199,2,398,,,,,,,,,,
1966,05-10-2019,15,Company O,Michael Fox,New Mexico,Item 1,399,0,0,,,,,,,,,,
1967,05-10-2019,20,Company T,Andrew James,Arizona,Item 1,399,9,3591,,,,,,,,,,
1968,05-10-2019,1,Company A,Ben Wallace,Texas,Item 3,69,2,138,,,,,,,,,,
1969,05-10-2019,3,Company C,Ben Wallace,Texas,Item 2,199,1,199,,,,,,,,,,
1970,05-10-2019,11,Company K,Anne Lee,New Mexico,Item 1,399,2,798,,,,,,,,,,
1971,05-10-2019,17,Company Q,Oscar Knox,Arizona,Item 3,69,6,414,,,,,,,,,,
1972,05-10-2019,8,Company H,Kim Fishman,California,Item 3,69,0,0,,,,,,,,,,
1973,05-10-2019,12,Company L,Michael Fox,New Mexico,Item 1,399,6,2394,,,,,,,,,,
1974,06-10-2019,19,Company S,Oscar Knox,Arizona,Item 5,289,1,289,,,,,,,,,,
1975,07-10-2019,6,Company F,Kim Fishman,California,Item 4,159,4,636,,,,,,,,,,
1976,07-10-2019,15,Company O,Michael Fox,New Mexico,Item 4,159,1,159,,,,,,,,,,
1977,08-10-2019,10,Company J,Kim Fishman,California,Item 4,159,6,954,,,,,,,,,,
1978,08-10-2019,14,Company N,Anne Lee,New Mexico,Item 2,199,0,0,,,,,,,,,,
1979,09-10-2019,11,Company K,Anne Lee,New Mexico,Item 4,159,0,0,,,,,,,,,,
1980,09-10-2019,17,Company Q,Oscar Knox,Arizona,Item 3,69,4,276,,,,,,,,,,
1981,09-10-2019,12,Company L,Michael Fox,New Mexico,Item 5,289,0,0,,,,,,,,,,
1982,09-10-2019,15,Company O,Anne Lee,New Mexico,Item 3,69,1,69,,,,,,,,,,
1983,10-10-2019,3,Company C,Ben Wallace,Texas,Item 1,399,1,399,,,,,,,,,,
1984,11-10-2019,20,Company T,Oscar Knox,Arizona,Item 2,199,1,199,,,,,,,,,,
1985,12-10-2019,13,Company M,Michael Fox,New Mexico,Item 1,399,3,1197,,,,,,,,,,
1986,12-10-2019,1,Company A,Anna Weber,Texas,Item 3,69,8,552,,,,,,,,,,
1987,13-10-2019,9,Company I,Kim Fishman,California,Item 5,289,0,0,,,,,,,,,,
1988,13-10-2019,2,Company B,Ben Wallace,Texas,Item 2,199,5,995,,,,,,,,,,
1989,13-10-2019,12,Company L,Anne Lee,New Mexico,Item 5,289,3,867,,,,,,,,,,
1990,13-10-2019,11,Company K,Michael Fox,New Mexico,Item 2,199,4,796,,,,,,,,,,
1991,14-10-2019,3,Company C,Anna Weber,Texas,Item 2,199,7,1393,,,,,,,,,,
1992,15-10-2019,5,Company E,Anna Weber,Texas,Item 4,159,7,1113,,,,,,,,,,
1993,16-10-2019,15,Company O,Anne Lee,New Mexico,Item 2,199,1,199,,,,,,,,,,
1994,16-10-2019,3,Company C,Anna Weber,Texas,Item 3,69,3,207,,,,,,,,,,
1995,16-10-2019,1,Company A,Anna Weber,Texas,Item 2,199,8,1592,,,,,,,,,,
1996,16-10-2019,9,Company I,Laura Larsen,California,Item 3,69,8,552,,,,,,,,,,
1997,16-10-2019,5,Company E,Ben Wallace,Texas,Item 3,69,6,414,,,,,,,,,,
1998,16-10-2019,3,Company C,Ben Wallace,Texas,Item 1,399,6,2394,,,,,,,,,,
1999,16-10-2019,6,Company F,Laura Larsen,California,Item 5,289,1,289,,,,,,,,,,
2000,16-10-2019,14,Company N,Michael Fox,New Mexico,Item 2,199,4,796,,,,,,,,,,
